Player_ID;Player;Actions;Progress
10537728;simon1976;3487600;9930
12782869;Qi the coconut;3194700;9060
10593569;Badvok the Bold;2859900;8130
6723349;inb0x;2572900;7280
854681998;Zodman;2396200;6790
6730017;Peace.;2385400;6790
851616738;MagicI;2360000;6660
705849;lasherbob;2338700;6660
47808;vagelis99;2276000;6480
853267111;Kuniggsbog;2185100;6220
850665098;Ellwinara;2180400;6140
1428445;MarkD1964;2171800;6140
2277993;Crusaderx;2160700;6140
850813028;Cylens;2153400;6110
1891201;edman4444;2081500;5920
849603210;TSTT;2062500;5840
850518321;alterdestiny;2062300;5840
849612867;TINY HEROS;2000800;5680
5367654;King John of Ambler;1999100;5640
13086826;Alex The Great;1986400;5620
1436378;Dn4lor;1973700;5570
849566070;Aspandiat;1937200;5500
2279421;Warriorpoet;1922800;5410
854304476;sidsid;1932600;5360
8622496;Waynes world1;1890100;5360
45238;Frodoo;1860200;5280
849762034;Diddler;1836300;5220
849380627;FastGunner;1841400;5210
853774595;Mr Sonic;1829600;5200
851800597;Meandmyself;1813600;5140
12213472;Crazy Caveman;1811900;5110
11807816;Dpunk;1766400;5010
853520455;Phillip the Fair;1788700;5000
4194345;becop;1748100;4970
850938639;Green II;1758700;4940
4225910;Hadrian the Intrepid 121;1748500;4910
6141929;Carra;1725100;4900
850445151;Swan76;1722500;4870
827787;pywackit;1712400;4860
850331824;Brocksta;1726900;4850
851894029;Afrodite1;1706800;4830
9762415;0p1ate;1670600;4740
12992719;ChilliBeanz62;1684700;4730
853132263;Lone Sloane 66;1668500;4730
854172183;GabyBB;1665200;4720
339141;Mikeytheonly;1656800;4700
4765723;djcdjc;1645400;4660
850481022;TRTLC;1637100;4630
5374197;Pammy Norrie;1620100;4590
851298155;willow324;1603800;4520
851914808;Selene the Blessed 1233;1593700;4520
9795849;Magnus the Terrible 439;1547200;4360
4749897;DutchTheIV;1498400;4250
7330083;S3xy Beast;1500900;4230
854648420;Pollar;1490600;4200
850307582;Rex Bellator;1468400;4160
5085500;Tarquinus the Lion 254;1418900;4030
851598404;-Baba Yaga-;1426100;4000
1724508;cvetkovic;1416400;3970
2465641;=Alpha=Wolf=;1361500;3860
11245188;Bernini;1222700;3450
1148549;mehdialone;1225400;3430
13309306;Ser Arthur Dayne.;1174200;3310
853346321;Moiraine of the Blue;1175200;3240
852293256;Rolanddd;1135900;3190
849068862;Ken*;962400;2690
761097;gareth dragonsbane;972200;2680
851362281;Diabsian;926000;2600
104779;VITORO;906500;2560
12714764;Jaffa The O;877100;2480
853797540;Odinn;847900;2400
852736395;Lalo-Salamanca;811700;2290
621093;THE CHIEF;671200;1910
10908871;Meru;663400;1870
853116853;Master Jai;655900;1860
851549132;Herak;441200;1230
11482655;El Kabong;328500;910
