Player_ID;Player;Actions;Progress
1428445;MarkD1964;3570000;10130
10593569;Badvok the Bold;3497500;9950
705849;lasherbob;3488200;9920
12782869;Qi the coconut;3089400;8750
853267111;Kuniggsbog;3001000;8540
47808;vagelis99;2856500;8130
854681998;Zodman;2752100;7830
1436378;Dn4lor;2739300;7790
855031788;Blackcong;2685200;7640
2277993;Crusaderx;2652300;7540
5589732;Brave Heart 72;2667900;7410
851914808;Selene the Blessed 1233;2442000;6950
850518321;alterdestiny;2426600;6910
6730017;Peace.;2369000;6740
6141929;Carra;2342000;6650
9762415;0p1ate;2239100;6350
45238;Frodoo;2217000;6300
849566070;Aspandiat;2173000;6160
849603210;TSTT;2131300;6010
849612867;TINY HEROS;2069400;5860
853257593;Footsoldier;2085400;5830
850445151;Swan76;2022600;5740
850665098;Ellwinara;2022200;5740
8622496;Waynes world1;1992800;5650
4225910;Hadrian the Intrepid 121;1960400;5570
11899618;Master A;1965500;5550
850481022;TRTLC;1954700;5540
851800597;Meandmyself;1935900;5500
13309306;Ser Arthur Dayne.;1922100;5460
850938639;Green II;1906800;5420
11807816;Dpunk;1859100;5260
851894029;Afrodite1;1851800;5260
4194345;becop;1848400;5250
827787;pywackit;1847700;5220
5367654;King John of Ambler;1839000;5190
850813028;Cylens;1809900;5130
853735377;MOMIS;1789600;5060
13086826;Alex The Great;1805600;5040
855299275;Thesseuss;1805200;5020
849380627;FastGunner;1759700;5000
851598404;-Baba Yaga-;1762300;4910
2465641;=Alpha=Wolf=;1711200;4850
4749897;DutchTheIV;1710600;4850
854648420;Pollar;1705400;4820
850331824;Brocksta;1688200;4760
9795849;Magnus the Terrible 439;1668700;4740
853520455;Phillip the Fair;1660200;4710
1148549;mehdialone;1537100;4370
850307582;Rex Bellator;1503600;4250
12992719;ChilliBeanz62;1499000;4190
852293256;Rolanddd;1441100;4010
1724508;cvetkovic;1363300;3820
851616738;MagicI;1359600;3790
853797540;Odinn;1328400;3730
1891201;edman4444;1370000;3710
851298155;willow324;1241000;3490
4765723;djcdjc;1203400;3340
854760267;tasha8*;1242400;3300
854714000;sixtyodin;1168700;3280
104779;VITORO;1086000;3050
852477144;Koneig;968200;2700
851585890;SharpSabrina;942400;2680
853346321;Moiraine of the Blue;829700;2220
1726167;Bendrr;787600;2220
11245188;Bernini;778700;2210
11482655;El Kabong;783200;2180
761097;gareth dragonsbane;772900;2160
10746047;George the kiwi;616300;1700
853116853;Master Jai;465300;1320
12714764;Jaffa The O;177800;500
5374197;Pammy Norrie;120200;340
849762034;Diddler;0;0
853774595;Mr Sonic;0;0
