Player_ID;Player;Actions;Progress
10593569;Badvok the Bold;3091900;8790
853257593;Footsoldier;2639500;7420
2277993;Crusaderx;2564800;7290
854681998;Zodman;2564800;7270
12782869;Qi the coconut;2534200;7210
855031788;Blackcong;2459800;6990
705849;lasherbob;2423000;6900
6730017;Peace.;2417200;6880
47808;vagelis99;2322600;6610
850813028;Cylens;2281100;6480
850331824;Brocksta;2272400;6440
851616738;MagicI;2291600;6370
4225910;Hadrian the Intrepid 121;2243300;6320
1436378;Dn4lor;2224700;6310
853267111;Kuniggsbog;2169000;6170
850665098;Ellwinara;2123800;6020
849566070;Aspandiat;2117000;6010
1428445;MarkD1964;2062700;5860
849603210;TSTT;2025600;5740
9762415;0p1ate;2002400;5690
45238;Frodoo;1975800;5620
4765723;djcdjc;1981600;5600
13309306;Ser Arthur Dayne.;1994500;5570
853774595;Mr Sonic;1953400;5540
2279421;Warriorpoet;1972800;5500
8622496;Waynes world1;1925800;5460
849380627;FastGunner;1902800;5410
849762034;Diddler;1885600;5360
850445151;Swan76;1877500;5330
851914808;Selene the Blessed 1233;1881100;5310
854304476;sidsid;1886900;5250
851894029;Afrodite1;1847600;5240
850518321;alterdestiny;1835300;5220
851800597;Meandmyself;1832100;5120
5374197;Pammy Norrie;1788600;5070
11807816;Dpunk;1786900;5060
854648420;Pollar;1788100;5050
11899618;Master A;1777700;5020
1891201;edman4444;1753200;4960
2465641;=Alpha=Wolf=;1746500;4950
853520455;Phillip the Fair;1765300;4930
849612867;TINY HEROS;1728500;4910
851598404;-Baba Yaga-;1748400;4860
12992719;ChilliBeanz62;1724700;4850
6141929;Carra;1692900;4760
9795849;Magnus the Terrible 439;1609400;4530
5367654;King John of Ambler;1456900;4130
827787;pywackit;1423100;4050
1148549;mehdialone;1438100;4030
851298155;willow324;1423200;3970
850938639;Green II;1383600;3930
855299275;Thesseuss;1387400;3840
5085500;Tarquinus the Lion 254;1307800;3700
1724508;cvetkovic;1272800;3580
11245188;Bernini;1198600;3390
4749897;DutchTheIV;1192100;3380
852293256;Rolanddd;1202500;3370
4194345;becop;1175400;3340
11482655;El Kabong;1213100;3270
851362281;Diabsian;1157000;3250
850307582;Rex Bellator;1042800;2950
853116853;Master Jai;1025400;2910
850481022;TRTLC;908600;2520
621093;THE CHIEF;874500;2490
13086826;Alex The Great;835100;2370
1726167;Bendrr;834300;2360
854829381;Amimizuno;749000;2120
104779;VITORO;604500;1710
10908871;Meru;566900;1580
853346321;Moiraine of the Blue;500500;1400
761097;gareth dragonsbane;463400;1250
12714764;Jaffa The O;444400;1240
853797540;Odinn;406200;1140
