Player_ID;Player;Actions;Progress
12782869;Qi the coconut;3014900;8540
10593569;Badvok the Bold;2946300;8370
10537728;simon1976;2785500;7930
853502594;DiggerDoug;2688900;7620
6730017;Peace.;2432300;6900
851616738;MagicI;2405100;6820
854681998;Zodman;2384700;6780
6723349;inb0x;2358100;6700
47808;vagelis99;2298700;6500
1428445;MarkD1964;2213300;6280
850665098;Ellwinara;2247700;6250
705849;lasherbob;2058100;5860
850813028;Cylens;2016200;5730
2279421;Warriorpoet;1996400;5630
1436378;Dn4lor;1982300;5600
849603210;TSTT;1980100;5600
853267111;Kuniggsbog;1947200;5530
850518321;alterdestiny;1933500;5480
849612867;TINY HEROS;1917200;5450
849566070;Aspandiat;1901100;5390
5367654;King John of Ambler;1893000;5360
2277993;Crusaderx;1884200;5340
45238;Frodoo;1850900;5260
849380627;FastGunner;1834000;5200
851800597;Meandmyself;1826500;5150
851894029;Afrodite1;1815100;5140
12213472;Crazy Caveman;1811500;5140
4225910;Hadrian the Intrepid 121;1815800;5120
850445151;Swan76;1802100;5110
8622496;Waynes world1;1781300;5060
849762034;Diddler;1759000;5000
854304476;sidsid;1784800;4990
850938639;Green II;1768000;4980
850331824;Brocksta;1741400;4930
11807816;Dpunk;1713200;4860
853774595;Mr Sonic;1684700;4790
4765723;djcdjc;1684500;4740
827787;pywackit;1666900;4730
4194345;becop;1656400;4710
12992719;ChilliBeanz62;1667000;4660
853132263;Lone Sloane 66;1646600;4660
851914808;Selene the Blessed 1233;1634500;4640
9762415;0p1ate;1631700;4640
853520455;Phillip the Fair;1661000;4620
13086826;Alex The Great;1603600;4560
6141929;Carra;1601900;4550
854648420;Pollar;1583200;4490
1891201;edman4444;1534900;4360
9795849;Magnus the Terrible 439;1504400;4230
851598404;-Baba Yaga-;1496700;4210
104779;VITORO;1441700;4090
851298155;willow324;1442400;4070
2465641;=Alpha=Wolf=;1407300;4000
5374197;Pammy Norrie;1375400;3900
5085500;Tarquinus the Lion 254;1332300;3770
13309306;Ser Arthur Dayne.;1300600;3660
853346321;Moiraine of the Blue;1277600;3580
1724508;cvetkovic;1268600;3580
850307582;Rex Bellator;1227300;3480
1148549;mehdialone;1237100;3440
853116853;Master Jai;1212500;3440
850481022;TRTLC;1169100;3300
852293256;Rolanddd;1078800;3040
10908871;Meru;1059000;2980
11245188;Bernini;1019000;2880
854172183;GabyBB;963600;2720
1726167;Bendrr;939300;2650
849068862;Ken*;930100;2630
853797540;Odinn;897800;2550
621093;THE CHIEF;858700;2440
761097;gareth dragonsbane;883600;2380
4749897;DutchTheIV;787700;2230
851362281;Diabsian;734500;2070
854829381;Amimizuno;667600;1890
852736395;Lalo-Salamanca;651700;1850
339141;Mikeytheonly;581600;1640
12714764;Jaffa The O;488300;1380
851549132;Herak;402100;1080
11482655;El Kabong;230200;650
