Player_ID;Player;Actions;Progress
10593569;Badvok the Bold;2986500;8190
12782869;Qi the coconut;2630100;7190
854681998;Zodman;2519400;6880
2277993;Crusaderx;2459400;6710
851616738;MagicI;2436700;6610
705849;lasherbob;2388800;6520
1428445;MarkD1964;2353700;6390
850813028;Cylens;2254700;6080
47808;vagelis99;2225800;6040
853267111;Kuniggsbog;2205900;5990
6730017;Peace.;2158600;5860
850518321;alterdestiny;2123900;5750
1436378;Dn4lor;2106700;5680
851894029;Afrodite1;2075500;5610
4225910;Hadrian the Intrepid 121;2061200;5520
854304476;sidsid;2069600;5440
850331824;Brocksta;2011900;5400
849612867;TINY HEROS;1978700;5320
45238;Frodoo;1972000;5320
849566070;Aspandiat;1955500;5260
849380627;FastGunner;1949800;5260
2279421;Warriorpoet;1968100;5250
851800597;Meandmyself;1937200;5200
850445151;Swan76;1932700;5190
6141929;Carra;1913300;5160
849762034;Diddler;1905200;5130
853774595;Mr Sonic;1905200;5130
849603210;TSTT;1895600;5090
8622496;Waynes world1;1894500;5080
2465641;=Alpha=Wolf=;1853700;4970
11807816;Dpunk;1835000;4920
851914808;Selene the Blessed 1233;1800600;4810
850665098;Ellwinara;1782200;4770
4765723;djcdjc;1764300;4710
12992719;ChilliBeanz62;1780800;4700
4194345;becop;1752700;4690
850938639;Green II;1785800;4660
827787;pywackit;1731800;4610
9762415;0p1ate;1719000;4600
13309306;Ser Arthur Dayne.;1701500;4480
9795849;Magnus the Terrible 439;1672200;4390
854648420;Pollar;1650300;4380
853520455;Phillip the Fair;1651500;4370
851598404;-Baba Yaga-;1665400;4350
761097;gareth dragonsbane;1532700;3950
1724508;cvetkovic;1498800;3890
5367654;King John of Ambler;1475300;3880
5374197;Pammy Norrie;1478000;3870
4749897;DutchTheIV;1462200;3860
5085500;Tarquinus the Lion 254;1411100;3720
851298155;willow324;1404900;3660
1891201;edman4444;1378300;3630
1148549;mehdialone;1307800;3380
855299275;Thesseuss;1206400;3120
11245188;Bernini;1198300;3120
851362281;Diabsian;1164700;2960
621093;THE CHIEF;1053000;2710
850307582;Rex Bellator;1048600;2680
853116853;Master Jai;1020600;2610
1726167;Bendrr;995800;2540
852293256;Rolanddd;900100;2240
853346321;Moiraine of the Blue;899500;2220
104779;VITORO;856900;2140
852736395;Lalo-Salamanca;821700;2050
853797540;Odinn;821900;2010
11482655;El Kabong;821400;1990
10908871;Meru;753400;1850
13086826;Alex The Great;748000;1840
11899618;Master A;660900;1590
854829381;Amimizuno;632800;1500
850481022;TRTLC;441500;1230
12714764;Jaffa The O;160500;160
