Player_ID;Player;Actions;Progress
10593569;Badvok the Bold;2872800;8140
12782869;Qi the coconut;2759700;7860
6730017;Peace.;2411000;6830
1428445;MarkD1964;2411400;6820
6723349;inb0x;2400800;6810
853267111;Kuniggsbog;2298800;6520
705849;lasherbob;2234300;6360
854172183;Gabyb;2170000;6170
2277993;Crusaderx;2149600;6110
11905133;Catacus;2091500;5940
47808;vagelis99;2027700;5760
13086826;Alex The Great;2025000;5760
339141;Mikeytheonly;2018200;5670
849260348;Tragach;1975300;5570
850665098;Ellwinara;1966000;5550
12985636;Thea the White 934;1950600;5500
1436378;Dn4lor;1940300;5490
849566070;Aspandiat;1935600;5450
4194345;becop;1921000;5450
852437505;Rhino8;1915300;5430
854681998;Zodman;1908100;5410
849603210;TSTT;1893800;5360
40674;vfrmark;1860900;5280
9762415;0p1ate;1852100;5250
45238;Frodoo;1843500;5230
851616738;MagicI;1890700;5220
1758550;marco965;1848800;5200
849762034;Diddler;1821700;5180
850307582;Rex Bellator;1810400;5150
5367654;King John of Ambler;1808000;5120
827787;pywackit;1801900;5080
854234220;Neesik;1791100;5080
1891201;edman4444;1788000;5070
11807816;Dpunk;1775000;5040
851800597;Meandmyself;1762800;5010
7330083;S3xy Beast;1768700;5000
852293256;Rolanddd;1768400;4990
853774595;Mr Sonic;1755000;4970
12213472;Crazy Caveman;1733500;4920
8622496;Waynes world1;1730000;4890
4765723;djcdjc;1714800;4860
6141929;Carra;1708500;4810
4225910;Hadrian the Intrepid 121;1705900;4790
850813028;Cylens;1692700;4770
849612867;TINY HEROS;1681900;4770
850331824;Brocksta;1674800;4740
849380627;FastGunner;1652900;4700
11482655;El Kabong;1657200;4630
2465641;=Alpha=Wolf=;1620100;4590
12992719;ChilliBeanz62;1624700;4550
850445151;Swan76;1606800;4540
850938639;Green II;1562800;4400
851362281;Diabsian;1546900;4370
9795849;Magnus the Terrible 439;1527000;4300
851894029;Afrodite1;1514500;4300
850676665;Vindicare;1509800;4290
8306456;SCOTTBUL;1492300;4170
13309306;Ser Arthur Dayne.;1492300;4150
851298155;willow324;1463900;4130
1704186;Old No 7;1412800;4010
11245188;Bernini;1418400;3990
10908871;Meru;1354100;3830
5085500;Tarquinus the Lion 254;1327600;3760
104779;VITORO;1300700;3650
1148549;mehdialone;1256400;3470
1724508;cvetkovic;1202900;3380
5374197;Pammy Norrie;1106500;3140
2467302;Akita;1128800;3130
850856498;FOE King Great;1102300;3120
853116853;Master Jai;1074100;3050
4749897;DutchTheIV;1036500;2930
851549132;Herak;924400;2550
6451595;kamaika;810700;2290
852017836;Valerian the Bold 993;587400;1670
1726167;Bendrr;544400;1540
12714764;Jaffa The O;511000;1430
