Player_ID;Player;Actions;Progress
705849;lasherbob;4235200;12080
854719004;soldier00;3739800;10620
853267111;Kuniggsbog;3655600;10420
855031788;Blackcong;3651600;10410
10593569;Badvok the Bold;3515600;10020
854681998;Zodman;3176800;9020
2277993;Crusaderx;3141800;8940
1436378;Dn4lor;3074000;8730
1891201;edman4444;3053700;8660
849566070;Aspandiat;2916200;8290
4225910;Hadrian the Intrepid 121;2807300;7960
6141929;Carra;2762000;7740
45238;Frodoo;2589600;7360
851914808;Selene the Blessed 1233;2528400;7200
11807816;Dpunk;2531400;7170
11442171;High Lord Timbum;2506500;7000
11245188;Bernini;2447600;6960
854719448;ludwig2;2460300;6900
1758550;marco965;2448000;6880
9762415;0p1ate;2374600;6760
855546281;pForm;2355100;6700
850518321;alterdestiny;2280000;6450
851616738;MagicI;2276300;6440
850307582;Rex Bellator;2165000;6150
849603210;TSTT;2167700;6100
5544177;michealscott123;2126400;6000
853735377;MOMIS;2096600;5960
5367654;King John of Ambler;2093500;5910
8622496;Waynes world1;2067700;5830
849380627;FastGunner;2020200;5740
827787;pywackit;2002900;5700
850445151;Swan76;1979500;5590
761097;gareth dragonsbane;1904500;5370
3556826;peri1;1862700;5290
104779;VITORO;1915500;5280
13309306;Ser Arthur Dayne.;1856600;5270
853520455;Phillip the Fair;1852100;5250
853659232;friendly;1896300;5240
851800597;Meandmyself;1846600;5230
5374197;Pammy Norrie;1844400;5230
12992719;ChilliBeanz62;1865000;5210
851598404;-Baba Yaga-;1854200;5180
854882618;CCCC123;1825200;5180
849612867;TINY HEROS;1815100;5160
1724508;cvetkovic;1823800;5150
11899618;Master A;1797900;5090
4194345;becop;1759700;5010
850331824;Brocksta;1755700;4990
852293256;Rolanddd;1772600;4980
9795849;Magnus the Terrible 439;1750900;4980
851298155;willow324;1732100;4840
1148549;mehdialone;1708900;4840
853797540;Odinn;1728000;4750
12351572;Cliff59;1661700;4720
854554840;SirRobert Artur;1624000;4570
9574867;Salikas;1610000;4570
11482655;El Kabong;1623000;4540
4749897;DutchTheIV;1487400;4230
2465641;=Alpha=Wolf=;1430600;4060
851585890;SharpSabrina;1161400;3300
12685645;Brudzilla;1163100;3270
854648420;Pollar;1096700;3110
853109616;VixenQueen;1092000;3050
850665098;Ellwinara;936200;2660
853106102;Brad Field of green;340400;970
854714000;sixtyodin;302400;850
