Player_ID;Player;Actions;Progress
705849;lasherbob;4392000;12520
853267111;Kuniggsbog;3691200;10510
10593569;Badvok the Bold;3581500;10200
47808;vagelis99;3187600;9080
2277993;Crusaderx;3120400;8880
854681998;Zodman;3075300;8760
855031788;Blackcong;3074800;8740
6730017;Peace.;3055300;8700
854719004;soldier00;3043000;8630
1436378;Dn4lor;2818500;8020
1758550;marco965;2622900;7440
855747649;Captain Sling;2610200;7430
1428445;MarkD1964;2599600;7380
9762415;0p1ate;2570300;7300
851914808;Selene the Blessed 1233;2488100;7080
850518321;alterdestiny;2479800;7050
12782869;Qi the coconut;2453800;6980
13086826;Alex The Great;2449000;6930
849762034;Diddler;2393400;6810
853774595;Mr Sonic;2392900;6810
853257593;Footsoldier;2409000;6750
850665098;Ellwinara;2369400;6720
4225910;Hadrian the Intrepid 121;2354500;6670
855299275;Thesseuss;2293500;6490
45238;Frodoo;2266500;6440
6141929;Carra;2266000;6430
849566070;Aspandiat;2252900;6400
849612867;TINY HEROS;2141600;6090
11807816;Dpunk;2168200;6080
854882618;CCCC123;2106500;5980
851598404;-Baba Yaga-;2107300;5970
7954450;Bloody Pastor;2097900;5960
13309306;Ser Arthur Dayne.;2090100;5930
849603210;TSTT;2045600;5780
851800597;Meandmyself;2034700;5770
827787;pywackit;1986600;5620
850445151;Swan76;1969500;5600
12992719;ChilliBeanz62;1974700;5580
851616738;MagicI;1962400;5530
5367654;King John of Ambler;1953200;5520
849380627;FastGunner;1935100;5500
8622496;Waynes world1;1932500;5500
4194345;becop;1896600;5390
853735377;MOMIS;1880400;5330
4765723;djcdjc;1868500;5290
5374197;Pammy Norrie;1847300;5240
11899618;Master A;1821700;5150
850938639;Green II;1800300;5080
853520455;Phillip the Fair;1754100;4940
4749897;DutchTheIV;1733700;4920
850331824;Brocksta;1730400;4870
9795849;Magnus the Terrible 439;1701600;4830
1148549;mehdialone;1696200;4810
854648420;Pollar;1649100;4640
2465641;=Alpha=Wolf=;1632600;4640
852293256;Rolanddd;1610000;4480
761097;gareth dragonsbane;1592700;4450
850307582;Rex Bellator;1504800;4260
851298155;willow324;1498200;4220
1724508;cvetkovic;1468900;4140
1891201;edman4444;1424900;3990
9574867;Salikas;1421600;3990
851585890;SharpSabrina;1342800;3810
11245188;Bernini;1325400;3740
850481022;TRTLC;1322700;3720
104779;VITORO;1319100;3700
11482655;El Kabong;1275200;3550
854714000;sixtyodin;1276600;3500
1726167;Bendrr;1139200;3230
853116853;Master Jai;1100100;3120
853346321;Moiraine of the Blue;1047000;2860
12714764;Jaffa The O;270300;760
