Player_ID;Player;Actions;Progress
12782869;Qi the coconut;2688700;7650
10593569;Badvok the Bold;2382600;6770
1891201;edman4444;2255000;6410
1428445;MarkD1964;2173700;6160
6730017;Peace.;2034500;5780
854172183;Gabyb;1979700;5630
6723349;inb0x;1952000;5520
705849;lasherbob;1841100;5240
13086826;Alex The Great;1813700;5160
854681998;Zodman;1802900;5090
47808;vagelis99;1786900;5070
2279421;Warriorpoet;1786700;5050
851616738;MagicI;1794000;5010
2277993;Crusaderx;1763900;5010
850518321;alterdestiny;1762200;5000
339141;Mikeytheonly;1762500;4990
853267111;Kuniggsbog;1695700;4820
849566070;Aspandiat;1694700;4810
2467302;Akita;1688100;4740
11905133;Catacus;1669500;4730
1436378;Dn4lor;1662200;4710
850665098;Ellwinara;1653600;4670
849603210;TSTT;1604500;4520
45238;Frodoo;1586100;4510
849762034;Diddler;1578700;4490
851800597;Meandmyself;1573000;4470
850307582;Rex Bellator;1556300;4420
851894029;Afrodite1;1545400;4370
9762415;0p1ate;1533200;4360
5367654;King John of Ambler;1525600;4320
11807816;Dpunk;1519000;4310
849380627;FastGunner;1520200;4300
853774595;Mr Sonic;1506400;4280
852293256;Rolanddd;1466200;4150
12213472;Crazy Caveman;1460400;4130
850331824;Brocksta;1452300;4080
11245188;Bernini;1444600;4070
6141929;Carra;1444300;4070
827787;pywackit;1432100;4060
850445151;Swan76;1428600;4050
4225910;Hadrian the Intrepid 121;1419700;4030
850938639;Green II;1413100;4000
12992719;ChilliBeanz62;1412100;4000
2465641;=Alpha=Wolf=;1385400;3930
4194345;becop;1383800;3910
4765723;djcdjc;1373800;3890
851598404;-Baba Yaga-;1365300;3840
12985636;Thea the White 934;1341200;3810
9795849;Magnus the Terrible 439;1336600;3780
5085500;Tarquinus the Lion 254;1310000;3710
853520455;Phillip the Fair;1303700;3630
853116853;Master Jai;1277500;3620
1148549;mehdialone;1294400;3610
7330083;S3xy Beast;1266500;3580
851298155;willow324;1209000;3430
8622496;Waynes world1;1179300;3320
40674;vfrmark;1169400;3310
851362281;Diabsian;1164600;3280
852437505;Rhino8;1152100;3270
104779;VITORO;1148900;3250
1724508;cvetkovic;1151400;3240
10908871;Meru;1140900;3240
5374197;Pammy Norrie;1123400;3180
853132263;Joan of Arc 180;1080600;3070
849612867;TINY HEROS;1071400;3030
8306456;SCOTTBUL;1078700;3020
851549132;Herak;1025300;2810
1704186;Old No 7;911600;2580
11482655;El Kabong;850800;2350
12814972;Tamdhu;828200;2310
13309306;Ser Arthur Dayne.;758600;2140
6451595;kamaika;743600;2110
850856498;FOE King Great;637200;1790
853797540;Odinn;573700;1610
1726167;Bendrr;500500;1390
4749897;DutchTheIV;313600;890
12714764;Jaffa The O;118200;330
850813028;Cylens;0;0
