Player_ID;Player;Actions;Progress
10537728;simon1976;3623400;10020
10593569;Badvok the Bold;3090200;8510
12782869;Qi the coconut;2684400;7340
851616738;MagicI;2568300;6990
854681998;Zodman;2519400;6870
705849;lasherbob;2483600;6790
6730017;Peace.;2468200;6730
2277993;Crusaderx;2431100;6620
850665098;Ellwinara;2381400;6480
853267111;Kuniggsbog;2328000;6340
850813028;Cylens;2293000;6220
1428445;MarkD1964;2283400;6200
47808;vagelis99;2253800;6100
854304476;sidsid;2258300;6030
1436378;Dn4lor;2159400;5860
2279421;Warriorpoet;2119100;5640
850331824;Brocksta;2060400;5560
4225910;Hadrian the Intrepid 121;2020900;5400
5374197;Pammy Norrie;2004300;5400
850518321;alterdestiny;2012300;5390
827787;pywackit;1984100;5340
849566070;Aspandiat;1969400;5310
45238;Frodoo;1964800;5300
851800597;Meandmyself;1959600;5260
8622496;Waynes world1;1934000;5210
849380627;FastGunner;1917500;5150
849762034;Diddler;1908300;5140
849603210;TSTT;1902500;5110
4194345;becop;1877100;5050
849612867;TINY HEROS;1866700;5020
1891201;edman4444;1866300;5020
850445151;Swan76;1862100;4990
851894029;Afrodite1;1848800;4960
11807816;Dpunk;1848300;4960
5367654;King John of Ambler;1845300;4940
9762415;0p1ate;1838200;4940
4765723;djcdjc;1787100;4750
854648420;Pollar;1781500;4740
853520455;Phillip the Fair;1802900;4720
850938639;Green II;1789500;4710
2465641;=Alpha=Wolf=;1758400;4670
853774595;Mr Sonic;1732700;4640
9795849;Magnus the Terrible 439;1752400;4600
855299275;Thesseuss;1603400;4520
851914808;Selene the Blessed 1233;1698200;4500
12992719;ChilliBeanz62;1689300;4470
104779;VITORO;1687600;4460
851598404;-Baba Yaga-;1597500;4220
6141929;Carra;1592900;4220
11899618;Master A;1481600;4180
13309306;Ser Arthur Dayne.;1587600;4140
851298155;willow324;1501800;3970
1724508;cvetkovic;1476500;3890
11245188;Bernini;1409100;3670
852293256;Rolanddd;1397500;3660
5085500;Tarquinus the Lion 254;1390600;3660
761097;gareth dragonsbane;1331100;3400
10908871;Meru;1288600;3360
1148549;mehdialone;1289700;3340
850481022;TRTLC;1244200;3250
851362281;Diabsian;1197100;3090
621093;THE CHIEF;1132400;2940
4749897;DutchTheIV;1104800;2850
1726167;Bendrr;1087300;2790
853346321;Moiraine of the Blue;1040600;2630
13086826;Alex The Great;977900;2480
853116853;Master Jai;918900;2320
11482655;El Kabong;925200;2260
852736395;Lalo-Salamanca;801900;1990
854829381;Amimizuno;794100;1960
851549132;Herak;790500;1890
853797540;Odinn;759800;1870
12714764;Jaffa The O;577900;1350
850307582;Rex Bellator;535000;1220
