Player_ID;Player;Actions;Progress
12782869;Qi the coconut;2180700;6210
10593569;Badvok the Bold;1862700;5300
6730017;Peace.;1819600;5180
2277993;Crusaderx;1743000;4950
47808;vagelis99;1732300;4920
850665098;Ellwinara;1722900;4890
13086826;Alex The Great;1699200;4830
854681998;Zodman;1690300;4810
851616738;MagicI;1690200;4780
850307582;Rex Bellator;1679200;4770
850813028;Cylens;1667200;4740
2279421;Warriorpoet;1658900;4720
853267111;Kuniggsbog;1658700;4720
849612867;TINY HEROS;1624900;4610
705849;lasherbob;1610900;4590
1428445;MarkD1964;1600400;4550
849603210;TSTT;1590900;4500
7330083;S3xy Beast;1579200;4480
850518321;alterdestiny;1551000;4410
1436378;Dn4lor;1544300;4370
849566070;Aspandiat;1532800;4360
850445151;Swan76;1510500;4280
1758550;marco965;1500800;4270
45238;Frodoo;1480100;4200
849762034;Diddler;1474900;4190
2465641;=Alpha=Wolf=;1467400;4170
853774595;Mr Sonic;1464300;4160
851894029;Afrodite1;1463300;4160
1891201;edman4444;1451500;4130
849380627;FastGunner;1450500;4120
854304476;sidsid;1428300;4040
11807816;Dpunk;1414400;4000
851800597;Meandmyself;1404100;3990
8622496;Waynes world1;1388800;3940
850331824;Brocksta;1388600;3940
9762415;0p1ate;1390100;3930
4225910;Hadrian the Intrepid 121;1376700;3900
12213472;Crazy Caveman;1375500;3900
850938639;Green II;1376500;3890
5367654;King John of Ambler;1373700;3890
851914808;Selene the Blessed 1233;1369700;3890
5374197;Pammy Norrie;1358500;3850
853520455;Phillip the Fair;1331300;3780
827787;pywackit;1323000;3760
853132263;Lone Sloane 66;1309200;3720
12992719;ChilliBeanz62;1298400;3680
852293256;Rolanddd;1296300;3680
9795849;Magnus the Terrible 439;1289100;3650
851598404;-Baba Yaga-;1284000;3640
339141;Mikeytheonly;1272000;3610
6723349;inb0x;1271100;3600
4765723;djcdjc;1215400;3450
4194345;becop;1205400;3420
5085500;Tarquinus the Lion 254;1194800;3370
853116853;Master Jai;1186800;3370
851298155;willow324;1092400;3090
1724508;cvetkovic;1081900;3060
6141929;Carra;1065300;3030
11245188;Bernini;993700;2820
13309306;Ser Arthur Dayne.;972100;2760
4749897;DutchTheIV;957200;2710
10908871;Meru;950700;2700
104779;VITORO;941800;2670
854172183;GabyBB;912000;2580
853346321;Moiraine of the Blue;907100;2540
1148549;mehdialone;787200;2220
621093;THE CHIEF;780000;2220
851362281;Diabsian;762300;2150
761097;gareth dragonsbane;684500;1950
851549132;Herak;689900;1920
11482655;El Kabong;585100;1620
1726167;Bendrr;544300;1540
853797540;Odinn;516000;1460
12714764;Jaffa The O;245900;650
852437505;Rhino8;156800;440
