Player_ID;Player;Actions;Progress
705849;lasherbob;4184800;11930
10593569;Badvok the Bold;3766800;10720
853267111;Kuniggsbog;3302600;9410
855031788;Blackcong;3257300;9270
2277993;Crusaderx;3188300;9070
1428445;MarkD1964;3180400;9030
12782869;Qi the coconut;3147100;8900
854681998;Zodman;3064700;8710
47808;vagelis99;3016500;8570
855747649;Captain Sling;2891000;8210
6730017;Peace.;2868900;8170
1436378;Dn4lor;2836500;8080
13086826;Alex The Great;2835900;8070
5589732;Brave Heart 72;2697800;7650
853257593;Footsoldier;2718000;7590
9762415;0p1ate;2548900;7240
851914808;Selene the Blessed 1233;2495900;7100
850518321;alterdestiny;2401700;6830
45238;Frodoo;2383900;6770
850665098;Ellwinara;2350300;6670
849566070;Aspandiat;2216100;6290
851598404;-Baba Yaga-;2183000;6180
853774595;Mr Sonic;2153400;6120
849612867;TINY HEROS;2140900;6090
849762034;Diddler;2106100;5980
851800597;Meandmyself;2095900;5950
4225910;Hadrian the Intrepid 121;2087000;5920
8622496;Waynes world1;2080700;5920
854882618;CCCC123;2013900;5720
7954450;Bloody Pastor;2004000;5700
849603210;TSTT;2001200;5620
850445151;Swan76;1917500;5450
11807816;Dpunk;1923500;5440
851894029;Afrodite1;1900300;5400
850938639;Green II;1895200;5390
827787;pywackit;1895000;5380
853735377;MOMIS;1867500;5290
4194345;becop;1861100;5290
13309306;Ser Arthur Dayne.;1866200;5280
11899618;Master A;1869500;5260
4749897;DutchTheIV;1787700;5070
5367654;King John of Ambler;1800500;5060
5374197;Pammy Norrie;1746400;4950
853520455;Phillip the Fair;1729700;4850
1891201;edman4444;1720500;4770
2465641;=Alpha=Wolf=;1675300;4750
1148549;mehdialone;1652800;4700
854648420;Pollar;1609600;4550
850481022;TRTLC;1603500;4500
9795849;Magnus the Terrible 439;1555700;4420
855299275;Thesseuss;1582800;4400
850307582;Rex Bellator;1545400;4370
849380627;FastGunner;1512900;4280
12992719;ChilliBeanz62;1533800;4240
11245188;Bernini;1485000;4210
851298155;willow324;1465500;4140
6141929;Carra;1446100;4100
851585890;SharpSabrina;1439200;4090
9574867;Salikas;1452800;4080
4472091;Belch1;1464600;3930
11482655;El Kabong;1434500;3900
850813028;Cylens;1382000;3800
1724508;cvetkovic;1345500;3780
853797540;Odinn;1348500;3760
854714000;sixtyodin;1219100;3400
853116853;Master Jai;1169800;3320
1726167;Bendrr;1153600;3260
4765723;djcdjc;1167500;3250
852293256;Rolanddd;1160400;3200
853346321;Moiraine of the Blue;976100;2660
104779;VITORO;921900;2590
761097;gareth dragonsbane;788900;2180
852477144;Koneig;630000;1780
851616738;MagicI;515100;1420
850331824;Brocksta;341600;970
12714764;Jaffa The O;328000;900
