Player_ID;Player;Actions;Progress
10593569;Badvok the Bold;2501900;7100
1428445;MarkD1964;2430700;6910
12782869;Qi the coconut;2377500;6760
6723349;inb0x;2209400;6280
853267111;Kuniggsbog;2161700;6140
6730017;Peace.;2157400;6140
705849;lasherbob;2153100;6130
12985636;Thea the White 934;2151700;6010
854172183;Gabyb;2113000;6010
13086826;Alex The Great;2058600;5860
339141;Mikeytheonly;2026100;5720
850665098;Ellwinara;1936200;5410
11905133;Catacus;1900000;5400
849566070;Aspandiat;1888600;5360
849603210;TSTT;1877300;5300
851616738;MagicI;1877100;5280
849260348;Tragach;1862700;5260
2467302;Akita;1852600;5230
2277993;Crusaderx;1834000;5220
7330083;S3xy Beast;1829600;5150
40674;vfrmark;1816900;5150
854681998;Zodman;1834800;5130
2279421;Warriorpoet;1819900;5100
47808;vagelis99;1799800;5090
1891201;edman4444;1787900;5090
1436378;Dn4lor;1757700;4980
45238;Frodoo;1747400;4970
6141929;Carra;1746100;4960
849762034;Diddler;1709500;4850
1758550;marco965;1709200;4800
9762415;0p1ate;1689200;4800
851894029;Afrodite1;1678800;4760
11807816;Dpunk;1666100;4730
11482655;El Kabong;1677000;4680
4765723;djcdjc;1648700;4680
850307582;Rex Bellator;1623200;4620
8622496;Waynes world1;1617200;4590
5367654;King John of Ambler;1619500;4570
852437505;Rhino8;1599100;4540
849380627;FastGunner;1589100;4520
12992719;ChilliBeanz62;1593000;4510
853774595;Mr Sonic;1586000;4510
12213472;Crazy Caveman;1575300;4470
851800597;Meandmyself;1574100;4460
827787;pywackit;1577000;4450
11245188;Bernini;1572700;4440
2465641;=Alpha=Wolf=;1562600;4420
4225910;Hadrian the Intrepid 121;1568000;4410
850938639;Green II;1518900;4310
850445151;Swan76;1501000;4210
4194345;becop;1456200;4140
849612867;TINY HEROS;1426900;4040
850331824;Brocksta;1419700;4020
9795849;Magnus the Terrible 439;1371400;3880
852293256;Rolanddd;1331500;3770
8306456;SCOTTBUL;1322600;3750
853520455;Phillip the Fair;1320600;3660
5085500;Tarquinus the Lion 254;1245400;3540
1724508;cvetkovic;1248500;3510
851298155;willow324;1257900;3500
853116853;Master Jai;1154800;3280
10908871;Meru;1158400;3260
1148549;mehdialone;1140900;3170
853132263;Joan of Arc 180;1104000;3140
5374197;Pammy Norrie;1064600;3020
13309306;Ser Arthur Dayne.;1008200;2850
850856498;FOE King Great;958800;2720
104779;VITORO;942800;2630
4749897;DutchTheIV;899300;2550
1704186;Old No 7;893400;2530
851549132;Herak;880700;2410
851362281;Diabsian;793300;2250
6451595;kamaika;718700;2000
1726167;Bendrr;671400;1900
853797540;Odinn;528900;1480
12714764;Jaffa The O;407100;1150
850813028;Cylens;21200;60
