Player_ID;Player;Actions;Progress
12782869;Qi the coconut;3267800;9000
10593569;Badvok the Bold;3088200;8470
10537728;simon1976;2994300;8230
851616738;MagicI;2453000;6660
6730017;Peace.;2408200;6570
47808;vagelis99;2386800;6490
854681998;Zodman;2386400;6460
6723349;inb0x;2344400;6360
1428445;MarkD1964;2338600;6350
705849;lasherbob;2217800;6030
850813028;Cylens;2208000;5990
850665098;Ellwinara;2124500;5740
849603210;TSTT;2122600;5720
1436378;Dn4lor;2073000;5610
850518321;alterdestiny;2079300;5590
5367654;King John of Ambler;2067700;5560
850938639;Green II;2073300;5540
2277993;Crusaderx;2046800;5530
2279421;Warriorpoet;2029500;5440
849566070;Aspandiat;1986000;5340
45238;Frodoo;1968900;5310
853267111;Kuniggsbog;1952200;5270
4225910;Hadrian the Intrepid 121;1968000;5260
851800597;Meandmyself;1967900;5260
8622496;Waynes world1;1901400;5130
850445151;Swan76;1893800;5080
851894029;Afrodite1;1882100;5060
849380627;FastGunner;1883500;5050
851914808;Selene the Blessed 1233;1866900;5020
850331824;Brocksta;1862700;4980
849762034;Diddler;1842000;4950
11807816;Dpunk;1841200;4940
853774595;Mr Sonic;1837400;4940
9762415;0p1ate;1776600;4750
827787;pywackit;1774000;4740
854304476;sidsid;1798100;4730
4765723;djcdjc;1723000;4550
6141929;Carra;1686400;4470
853132263;Lone Sloane 66;1654400;4420
12992719;ChilliBeanz62;1683400;4410
851598404;-Baba Yaga-;1665200;4380
849612867;TINY HEROS;1646100;4370
5374197;Pammy Norrie;1621200;4320
853520455;Phillip the Fair;1639000;4310
851298155;willow324;1623000;4300
1891201;edman4444;1600200;4270
9795849;Magnus the Terrible 439;1601100;4230
1148549;mehdialone;1539900;4000
854648420;Pollar;1515600;4000
1724508;cvetkovic;1506500;3970
852293256;Rolanddd;1476000;3810
2465641;=Alpha=Wolf=;1395000;3670
13309306;Ser Arthur Dayne.;1409000;3630
11245188;Bernini;1378700;3620
5085500;Tarquinus the Lion 254;1361800;3570
850307582;Rex Bellator;1357700;3560
4194345;becop;1321100;3470
10908871;Meru;1273400;3320
761097;gareth dragonsbane;1359600;3300
850481022;TRTLC;1276300;3240
851362281;Diabsian;1208500;3120
104779;VITORO;1083200;2780
621093;THE CHIEF;978400;2500
1726167;Bendrr;964700;2450
854829381;Amimizuno;952600;2420
853797540;Odinn;925900;2340
4749897;DutchTheIV;803800;1980
852736395;Lalo-Salamanca;802100;1980
851549132;Herak;802900;1970
853116853;Master Jai;780000;1920
853346321;Moiraine of the Blue;672800;1560
13086826;Alex The Great;516800;1180
854172183;GabyBB;494200;1120
12714764;Jaffa The O;501400;1110
11482655;El Kabong;203400;290
