Player_ID;Player;Actions;Progress
705849;lasherbob;4262800;12150
853267111;Kuniggsbog;3855900;11000
854719004;soldier00;3843900;10950
855031788;Blackcong;3825800;10910
10593569;Badvok the Bold;3618000;10310
853197494;DaFunkyMonkey;3579700;10190
854681998;Zodman;3250000;9250
1436378;Dn4lor;3163600;8980
849566070;Aspandiat;3113500;8850
2277993;Crusaderx;3018900;8560
1891201;edman4444;3020300;8400
854719448;ludwig2;2796400;7780
4225910;Hadrian the Intrepid 121;2745500;7740
855514222;HoanggLam;2695900;7680
4194345;becop;2676800;7620
6141929;Carra;2665200;7500
45238;Frodoo;2591700;7370
11442171;High Lord Timbum;2545900;7240
1758550;marco965;2549200;7230
855546281;pForm;2518900;7150
11245188;Bernini;2510600;7090
9762415;0p1ate;2453800;6930
7954450;Bloody Pastor;2433400;6930
851914808;Selene the Blessed 1233;2427500;6880
851616738;MagicI;2370000;6670
850518321;alterdestiny;2317000;6580
853735377;MOMIS;2276000;6470
11807816;Dpunk;2297100;6450
849603210;TSTT;2228600;6320
850307582;Rex Bellator;2197300;6230
850445151;Swan76;2140900;6090
849612867;TINY HEROS;2126600;6050
104779;VITORO;2129000;6000
849380627;FastGunner;2108100;6000
8622496;Waynes world1;2090400;5950
12992719;ChilliBeanz62;2085700;5920
5367654;King John of Ambler;2061900;5820
40674;VFRMark.;2000200;5690
827787;pywackit;1997600;5680
11899618;Master A;1967000;5510
851513926;-=LEO=-;1909100;5430
854882618;CCCC123;1907100;5420
853520455;Phillip the Fair;1912000;5390
1724508;cvetkovic;1880800;5310
851598404;-Baba Yaga-;1883600;5290
853659232;friendly;1852900;5200
5374197;Pammy Norrie;1819300;5170
851800597;Meandmyself;1818900;5140
853797540;Odinn;1805600;5090
850331824;Brocksta;1782500;5060
13309306;Ser Arthur Dayne.;1755600;4970
4749897;DutchTheIV;1749700;4960
851298155;willow324;1803900;4940
9795849;Magnus the Terrible 439;1708700;4860
1234051;Devils Deciple.;1718000;4790
12351572;Cliff59;1686100;4780
850665098;Ellwinara;1668400;4750
852293256;Rolanddd;1673200;4670
854554840;SirRobert Artur;1603900;4500
9574867;Salikas;1483600;4220
853564293;Waikis;1476800;4190
5544177;michealscott123;1481800;4100
761097;gareth dragonsbane;1438000;4030
853106102;Brad Field of green;1477600;4010
2465641;=Alpha=Wolf=;1352700;3840
855241613;Al3x9150;1334400;3780
854648420;Pollar;1330300;3770
1148549;mehdialone;1312400;3730
853109616;VixenQueen;1264700;3590
855640309;Claudius titus;1229900;3490
11482655;El Kabong;1093800;3070
3556826;peri1;853900;2430
851585890;SharpSabrina;743000;2110
12685645;Brudzilla;750000;2070
854714000;sixtyodin;605400;1700
