Player_ID;Player;Negotiations;Fights;Total;Attrition
10537728;simon1976;0;5461;5461;88
12782869;Qi the coconut;0;5433;5433;96
705849;lasherbob;0;4528;4528;75
47808;vagelis99;0;3820;3820;68
850813028;Cylens;0;3773;3773;64
854304476;sidsid;0;3730;3730;33
849762034;Diddler;0;3511;3511;58
10593569;Badvok the Bold;0;3499;3499;18
8622496;Waynes world1;0;3413;3413;58
851800597;Meandmyself;0;2955;2955;23
854681998;Zodman;0;2897;2897;38
45238;Frodoo;0;2792;2792;49
11807816;Dpunk;0;2783;2783;0
9795849;Magnus the Terrible 439;140;2381;2661;36
849603210;TSTT;0;2651;2651;54
6723349;inb0x;0;2641;2641;76
621093;THE CHIEF;0;2600;2600;60
4225910;Hadrian the Intrepid 121;0;2514;2514;81
4194345;becop;0;2467;2467;70
11899618;Master A;0;2394;2394;52
851598404;-Baba Yaga-;0;2259;2259;6
853267111;Kuniggsbog;0;2151;2151;23
1891201;edman4444;0;2022;2022;50
2277993;Crusaderx;0;1780;1780;32
853774595;Mr Sonic;0;1753;1753;0
827787;pywackit;0;1675;1675;3
1148549;mehdialone;0;1662;1662;8
854648420;Pollar;0;1555;1555;44
1428445;MarkD1964;0;1553;1553;7
1726167;Bendrr;0;1355;1355;12
9762415;0p1ate;0;1260;1260;35
849612867;TINY HEROS;0;1247;1247;3
851298155;willow324;0;1233;1233;0
852293256;Rolanddd;1;1216;1218;42
851894029;Afrodite1;0;1198;1198;26
5085500;Tarquinus the Lion 254;0;1182;1182;49
851616738;MagicI;0;1170;1170;3
850938639;Green II;0;1087;1087;0
6141929;Carra;0;1011;1011;29
850665098;Ellwinara;0;984;984;21
850445151;Swan76;19;946;984;11
850518321;alterdestiny;0;931;931;40
104779;VITORO;0;872;872;16
855299275;Thesseuss;0;830;830;11
853520455;Phillip the Fair;0;809;809;11
5367654;King John of Ambler;0;751;751;9
761097;gareth dragonsbane;0;710;710;3
12714764;Jaffa The O;1;672;674;0
4749897;DutchTheIV;0;629;629;9
853346321;Moiraine of the Blue;0;602;602;4
1436378;Dn4lor;0;589;589;0
5374197;Pammy Norrie;0;543;543;3
4765723;djcdjc;0;464;464;5
850331824;Brocksta;0;433;433;0
12992719;ChilliBeanz62;0;399;399;3
11245188;Bernini;0;381;381;38
851362281;Diabsian;0;379;379;0
1724508;cvetkovic;0;378;378;0
853797540;Odinn;0;348;348;2
851914808;Selene the Blessed 1233;0;348;348;9
2465641;=Alpha=Wolf=;0;314;314;0
6730017;Peace.;0;304;304;11
2279421;Warriorpoet;0;286;286;3
849380627;FastGunner;0;225;225;9
10908871;Meru;0;221;221;0
13309306;Ser Arthur Dayne.;0;170;170;0
850481022;TRTLC;0;169;169;3
852736395;Lalo-Salamanca;0;143;143;0
854829381;Amimizuno;0;128;128;3
853116853;Master Jai;0;99;99;0
11482655;El Kabong;0;89;89;3
850307582;Rex Bellator;0;71;71;0
849566070;Aspandiat;0;37;37;2
851549132;Herak;0;33;33;0
13086826;Alex The Great;0;13;13;0
