Player_ID;Player;Negotiations;Fights;Total;Attrition
854681998;Zodman;0;7165;7165;10
853257593;Footsoldier;68;6085;6221;112
4225910;Hadrian the Intrepid 121;0;5857;5857;101
12782869;Qi the coconut;0;5542;5542;98
853267111;Kuniggsbog;0;5381;5381;6
854304476;sidsid;0;5113;5113;0
2277993;Crusaderx;0;4825;4825;88
705849;lasherbob;0;4705;4705;27
47808;vagelis99;0;4588;4588;0
851598404;-Baba Yaga-;5;4442;4452;20
9762415;0p1ate;0;4335;4335;88
850813028;Cylens;0;4156;4156;73
9795849;Magnus the Terrible 439;240;3531;4011;43
854648420;Pollar;0;4011;4011;58
1428445;MarkD1964;0;4001;4001;0
849762034;Diddler;0;3619;3619;27
851616738;MagicI;0;3607;3607;74
851914808;Selene the Blessed 1233;1;3560;3562;0
853774595;Mr Sonic;0;3437;3437;0
11807816;Dpunk;0;3353;3353;12
45238;Frodoo;0;3289;3289;2
8622496;Waynes world1;0;3231;3231;63
851800597;Meandmyself;0;3064;3064;14
855031788;Blackcong;0;2934;2934;37
853520455;Phillip the Fair;11;2756;2778;13
1891201;edman4444;0;2723;2723;5
850518321;alterdestiny;0;2718;2718;0
850938639;Green II;0;2679;2679;0
849566070;Aspandiat;0;2668;2668;0
621093;THE CHIEF;0;2615;2615;1
5085500;Tarquinus the Lion 254;0;2614;2614;39
4194345;becop;0;2609;2609;56
6141929;Carra;0;2545;2545;81
10593569;Badvok the Bold;0;2477;2477;40
849603210;TSTT;0;2426;2426;63
827787;pywackit;0;2160;2160;1
1148549;mehdialone;0;2152;2152;0
849612867;TINY HEROS;0;2033;2033;0
853116853;Master Jai;0;1995;1995;6
11899618;Master A;0;1952;1952;0
850445151;Swan76;21;1860;1902;54
851894029;Afrodite1;0;1805;1805;20
851298155;willow324;0;1682;1682;0
850331824;Brocksta;0;1585;1585;0
1726167;Bendrr;0;1499;1499;0
12992719;ChilliBeanz62;0;1431;1431;20
851362281;Diabsian;0;1419;1419;0
12714764;Jaffa The O;0;1336;1336;0
1436378;Dn4lor;0;1325;1325;46
850307582;Rex Bellator;0;1286;1286;0
4765723;djcdjc;0;1101;1101;19
2465641;=Alpha=Wolf=;0;1003;1003;0
6730017;Peace.;0;962;962;0
849380627;FastGunner;0;948;948;10
4749897;DutchTheIV;0;947;947;0
5374197;Pammy Norrie;0;880;880;30
104779;VITORO;0;772;772;7
854829381;Amimizuno;0;755;755;0
853797540;Odinn;0;751;751;5
5367654;King John of Ambler;0;749;749;0
11245188;Bernini;3;715;721;0
850481022;TRTLC;0;670;670;0
13309306;Ser Arthur Dayne.;0;626;626;0
852293256;Rolanddd;0;625;625;0
850665098;Ellwinara;0;586;586;9
1724508;cvetkovic;0;584;584;0
853346321;Moiraine of the Blue;0;538;538;0
2279421;Warriorpoet;0;537;537;0
13086826;Alex The Great;1;516;518;0
761097;gareth dragonsbane;0;516;516;0
11482655;El Kabong;0;496;496;0
855299275;Thesseuss;0;248;248;0
10908871;Meru;0;149;149;0
