Player_ID;Player;Negotiations;Fights;Total;Attrition
12782869;Qi the coconut;0;8522;8522;216
849762034;Diddler;0;6829;6829;160
1758550;marco965;0;6216;6216;70
8622496;Waynes world1;0;5649;5649;206
849260348;Tragach;0;5429;5429;129
11807816;Dpunk;0;4489;4489;107
854681998;Zodman;0;4412;4412;102
47808;vagelis99;0;4012;4012;107
851800597;Meandmyself;0;3982;3982;55
10593569;Badvok the Bold;0;3500;3500;165
339141;Mikeytheonly;0;3297;3297;42
45238;Frodoo;0;3208;3208;0
4225910;Hadrian the Intrepid 121;0;2877;2877;0
2277993;Crusaderx;0;2720;2720;22
853132263;Joan of Arc 180;0;2718;2718;113
851894029;Afrodite1;0;2697;2697;91
853774595;Mr Sonic;0;2432;2432;78
9795849;Magnus the Terrible 439;115;1995;2225;87
853116853;Master Jai;0;1933;1933;55
4765723;djcdjc;0;1880;1880;40
850813028;Cylens;0;1772;1772;0
705849;lasherbob;0;1770;1770;6
849566070;Aspandiat;0;1674;1674;13
827787;pywackit;0;1616;1616;26
11245188;Bernini;0;1572;1572;47
9762415;0p1ate;0;1438;1438;16
12992719;ChilliBeanz62;0;1412;1412;7
4749897;DutchTheIV;0;1364;1364;37
851616738;MagicI;0;1346;1346;26
1428445;MarkD1964;0;1345;1345;199
5085500;Tarquinus the Lion 254;0;1132;1132;0
2279421;Warriorpoet;0;1051;1051;9
1726167;Bendrr;0;926;926;39
4194345;becop;0;916;916;0
6730017;Peace.;0;886;886;24
850331824;Brocksta;0;880;880;32
6451595;kamaika;0;868;868;0
850856498;FOE King Great;0;862;862;27
850665098;Ellwinara;0;860;860;7
850445151;Swan76;0;843;843;6
852293256;Rolanddd;0;770;770;10
8306456;SCOTTBUL;0;734;734;136
851298155;willow324;0;727;727;6
12213472;Crazy Caveman;0;690;690;0
849603210;TSTT;0;690;690;13
13086826;Alex The Great;0;681;681;0
12985636;Thea the White 934;0;646;646;0
853267111;Kuniggsbog;0;598;598;12
11482655;El Kabong;0;578;578;51
850938639;Green II;0;499;499;0
2467302;Akita;0;494;494;30
851362281;Diabsian;0;469;469;0
849612867;TINY HEROS;0;468;468;0
1148549;mehdialone;0;438;438;13
5374197;Pammy Norrie;0;429;429;0
1891201;edman4444;0;426;426;54
6723349;inb0x;0;411;411;10
849380627;FastGunner;0;410;410;17
6141929;Carra;0;394;394;10
1724508;cvetkovic;0;389;389;4
5367654;King John of Ambler;0;388;388;10
852437505;Rhino8;0;373;373;0
2465641;=Alpha=Wolf=;0;299;299;6
854172183;Gabyb;0;298;298;0
851549132;Herak;0;291;291;4
12714764;Jaffa The O;0;260;260;8
1704186;Old No 7;0;256;256;0
104779;VITORO;0;246;246;0
40674;vfrmark;0;209;209;1
11905133;Catacus;0;193;193;0
13309306;Ser Arthur Dayne.;0;165;165;0
10908871;Meru;0;156;156;0
850307582;Rex Bellator;0;88;88;0
7330083;S3xy Beast;5;47;57;0
1436378;Dn4lor;4;40;48;0
