Player_ID;Player;Negotiations;Fights;Total;Attrition
12782869;Qi the coconut;0;18990;18990;281
10537728;simon1976;0;15968;15968;275
10593569;Badvok the Bold;0;15033;15033;111
705849;lasherbob;0;15002;15002;162
854681998;Zodman;0;13568;13568;173
850813028;Cylens;0;13506;13506;204
854304476;sidsid;0;12545;12545;0
8622496;Waynes world1;0;12027;12027;202
849566070;Aspandiat;0;11458;11458;0
4225910;Hadrian the Intrepid 121;0;11117;11117;131
6723349;inb0x;0;10997;10997;197
850938639;Green II;0;10493;10493;0
13086826;Alex The Great;2;10001;10005;0
849612867;TINY HEROS;14;9865;9893;23
45238;Frodoo;0;9770;9770;26
2277993;Crusaderx;0;9663;9663;17
849603210;TSTT;0;9502;9502;169
5085500;Tarquinus the Lion 254;0;9250;9250;7
1428445;MarkD1964;0;8942;8942;42
4194345;becop;0;8783;8783;0
12213472;Crazy Caveman;0;8728;8728;0
9795849;Magnus the Terrible 439;200;8270;8670;164
47808;vagelis99;0;8469;8469;25
1891201;edman4444;0;8397;8397;0
851616738;MagicI;0;7914;7914;160
9762415;0p1ate;0;7677;7677;0
849762034;Diddler;0;7662;7662;0
11807816;Dpunk;0;7336;7336;54
853502594;DiggerDoug;0;7081;7081;95
853267111;Kuniggsbog;0;7054;7054;0
851598404;-Baba Yaga-;0;6738;6738;33
850518321;alterdestiny;0;6573;6573;0
851800597;Meandmyself;0;6554;6554;0
850331824;Brocksta;0;6169;6169;16
853346321;Moiraine of the Blue;0;6164;6164;0
849068862;Ken*;0;6000;6000;96
850665098;Ellwinara;0;5840;5840;26
854648420;Pollar;0;5830;5830;138
1148549;mehdialone;0;5784;5784;74
4765723;djcdjc;0;5601;5601;67
621093;THE CHIEF;0;5538;5538;51
851894029;Afrodite1;5;5500;5510;27
850445151;Swan76;10;5310;5330;5
12714764;Jaffa The O;12;4615;4639;58
853520455;Phillip the Fair;10;4364;4384;32
851298155;willow324;0;4342;4342;0
104779;VITORO;0;4273;4273;3
853774595;Mr Sonic;0;4069;4069;0
5367654;King John of Ambler;0;3959;3959;0
849380627;FastGunner;0;3927;3927;14
827787;pywackit;0;3726;3726;21
852736395;Lalo-Salamanca;0;3693;3693;1
851914808;Selene the Blessed 1233;6;3655;3667;18
853116853;Master Jai;0;3549;3549;24
13309306;Ser Arthur Dayne.;2;3329;3333;0
851362281;Diabsian;0;3168;3168;0
12992719;ChilliBeanz62;0;2885;2885;28
6141929;Carra;0;2808;2808;43
761097;gareth dragonsbane;0;2498;2498;93
1436378;Dn4lor;15;2255;2285;9
850307582;Rex Bellator;0;2114;2114;0
4749897;DutchTheIV;0;2085;2085;60
853132263;Lone Sloane 66;0;1995;1995;0
2279421;Warriorpoet;0;1985;1985;38
10908871;Meru;0;1930;1930;5
5374197;Pammy Norrie;0;1917;1917;32
1724508;cvetkovic;0;1675;1675;0
854829381;Amimizuno;0;1640;1640;0
854172183;GabyBB;0;1593;1593;0
2465641;=Alpha=Wolf=;0;1347;1347;0
852293256;Rolanddd;0;1295;1295;0
11482655;El Kabong;0;1223;1223;0
851549132;Herak;0;1020;1020;12
850481022;TRTLC;0;1005;1005;7
6730017;Peace.;0;850;850;5
853797540;Odinn;0;743;743;0
11245188;Bernini;0;446;446;0
339141;Mikeytheonly;0;342;342;0
