Player_ID;Player;Negotiations;Fights;Total;Attrition
854681998;Zodman;0;7354;7354;0
853257593;Footsoldier;44;6317;6405;105
12782869;Qi the coconut;0;5673;5673;80
851598404;-Baba Yaga-;0;5603;5603;0
854304476;sidsid;0;5337;5337;51
4225910;Hadrian the Intrepid 121;0;5331;5331;101
851914808;Selene the Blessed 1233;17;5051;5085;21
853267111;Kuniggsbog;0;5071;5071;2
705849;lasherbob;0;5058;5058;76
9795849;Magnus the Terrible 439;375;4274;5024;79
2277993;Crusaderx;0;4697;4697;76
9762415;0p1ate;0;4693;4693;13
47808;vagelis99;0;4617;4617;0
1428445;MarkD1964;0;4538;4538;2
850813028;Cylens;0;4101;4101;74
849603210;TSTT;0;3807;3807;70
853116853;Master Jai;1;3753;3755;79
855031788;Blackcong;0;3744;3744;55
10593569;Badvok the Bold;0;3646;3646;37
851800597;Meandmyself;0;3593;3593;0
5589732;Brave Heart 72;0;3552;3552;36
849762034;Diddler;0;3510;3510;0
8622496;Waynes world1;0;3473;3473;45
854648420;Pollar;0;3432;3432;46
45238;Frodoo;0;3391;3391;27
850665098;Ellwinara;0;3345;3345;84
849566070;Aspandiat;0;3195;3195;0
1891201;edman4444;0;2926;2926;80
849612867;TINY HEROS;0;2901;2901;0
850518321;alterdestiny;0;2888;2888;0
853520455;Phillip the Fair;0;2858;2858;17
6141929;Carra;0;2688;2688;63
853774595;Mr Sonic;0;2642;2642;0
855299275;Thesseuss;0;2605;2605;16
2465641;=Alpha=Wolf=;0;2518;2518;0
12714764;Jaffa The O;23;2421;2467;34
1148549;mehdialone;0;2365;2365;31
827787;pywackit;0;2302;2302;39
11899618;Master A;0;2289;2289;0
5085500;Tarquinus the Lion 254;0;2282;2282;0
4194345;becop;0;2239;2239;50
850445151;Swan76;94;1988;2176;36
854714000;sixtyodin;36;2096;2168;0
850331824;Brocksta;0;2149;2149;23
850938639;Green II;0;2140;2140;0
621093;THE CHIEF;0;2105;2105;0
11807816;Dpunk;0;2069;2069;0
851894029;Afrodite1;1;2037;2039;47
1726167;Bendrr;0;1966;1966;0
1436378;Dn4lor;0;1749;1749;22
849380627;FastGunner;0;1744;1744;9
11245188;Bernini;0;1612;1612;0
12992719;ChilliBeanz62;0;1607;1607;3
851298155;willow324;0;1605;1605;0
4765723;djcdjc;0;1579;1579;66
851616738;MagicI;0;1368;1368;0
853346321;Moiraine of the Blue;0;1224;1224;0
6730017;Peace.;0;1211;1211;0
5367654;King John of Ambler;0;1154;1154;0
4749897;DutchTheIV;0;1122;1122;0
853797540;Odinn;0;1036;1036;30
2279421;Warriorpoet;0;1032;1032;8
850307582;Rex Bellator;0;956;956;0
1724508;cvetkovic;0;942;942;0
5374197;Pammy Norrie;0;904;904;0
851362281;Diabsian;0;886;886;0
11482655;El Kabong;1;733;735;0
852293256;Rolanddd;0;692;692;0
10908871;Meru;0;659;659;0
13309306;Ser Arthur Dayne.;4;623;631;14
850481022;TRTLC;0;623;623;3
104779;VITORO;0;591;591;0
13086826;Alex The Great;0;545;545;0
761097;gareth dragonsbane;0;141;141;0
