Player_ID;Player;Negotiations;Fights;Total;Attrition
12782869;Qi the coconut;0;9565;9565;159
849762034;Diddler;0;7710;7710;170
850813028;Cylens;1;7439;7441;127
854304476;sidsid;0;6311;6311;103
851800597;Meandmyself;0;5147;5147;123
11807816;Dpunk;0;4817;4817;6
47808;vagelis99;0;3780;3780;94
851598404;-Baba Yaga-;19;3711;3749;85
4225910;Hadrian the Intrepid 121;0;3732;3732;87
849612867;TINY HEROS;0;3675;3675;58
854681998;Zodman;0;3561;3561;4
853774595;Mr Sonic;0;2703;2703;0
10593569;Badvok the Bold;0;2435;2435;44
2277993;Crusaderx;0;2221;2221;0
621093;THE CHIEF;0;2195;2195;7
9795849;Magnus the Terrible 439;265;1613;2143;79
850445151;Swan76;40;1979;2059;20
1428445;MarkD1964;0;2020;2020;10
853132263;Lone Sloane 66;0;2019;2019;23
851616738;MagicI;0;1942;1942;0
850307582;Rex Bellator;0;1834;1834;9
4194345;becop;0;1784;1784;105
5085500;Tarquinus the Lion 254;0;1700;1700;28
1148549;mehdialone;0;1677;1677;2
853346321;Moiraine of the Blue;0;1660;1660;126
8622496;Waynes world1;0;1559;1559;3
850938639;Green II;0;1421;1421;6
761097;gareth dragonsbane;0;1383;1383;13
851894029;Afrodite1;0;1379;1379;10
851914808;Selene the Blessed 1233;30;1210;1270;122
4765723;djcdjc;0;1260;1260;20
339141;Mikeytheonly;0;1255;1255;9
45238;Frodoo;0;1061;1061;0
1891201;edman4444;0;1050;1050;6
104779;VITORO;0;990;990;24
6451595;kamaika;0;959;959;25
853116853;Master Jai;0;887;887;9
853520455;Phillip the Fair;21;835;877;116
9762415;0p1ate;0;838;838;26
6141929;Carra;0;817;817;2
12714764;Jaffa The O;10;786;806;30
851298155;willow324;0;725;725;0
12213472;Crazy Caveman;0;708;708;0
10908871;Meru;0;707;707;0
5367654;King John of Ambler;0;696;696;0
827787;pywackit;0;668;668;24
849603210;TSTT;0;643;643;26
12992719;ChilliBeanz62;0;637;637;0
5374197;Pammy Norrie;0;618;618;52
11482655;El Kabong;0;552;552;3
1724508;cvetkovic;0;530;530;0
4749897;DutchTheIV;0;505;505;4
13086826;Alex The Great;0;474;474;24
705849;lasherbob;0;471;471;0
849566070;Aspandiat;0;467;467;0
850518321;alterdestiny;0;429;429;4
850665098;Ellwinara;0;403;403;10
849380627;FastGunner;0;391;391;0
6723349;inb0x;0;358;358;0
1726167;Bendrr;0;343;343;37
851362281;Diabsian;0;302;302;0
7330083;S3xy Beast;0;284;284;11
852162955;Sean the Unsteady;0;282;282;0
2279421;Warriorpoet;0;250;250;2
854172183;GabyBB;0;243;243;0
10040909;Princess Fibird;0;241;241;3
6730017;Peace.;0;213;213;81
853797540;Odinn;0;212;212;0
850331824;Brocksta;0;206;206;0
853267111;Kuniggsbog;0;159;159;0
40674;vfrmark;0;132;132;0
852293256;Rolanddd;0;131;131;0
2465641;=Alpha=Wolf=;0;129;129;0
1436378;Dn4lor;16;55;87;0
852437505;Rhino8;0;74;74;0
13309306;Ser Arthur Dayne.;0;69;69;0
11245188;Bernini;0;49;49;0
851549132;Herak;0;34;34;0
1704186;Old No 7;0;27;27;0
