Player_ID;Player;Negotiations;Fights;Total;Attrition
11442171;High Lord Timbum;1;6013;6015;49
849380627;FastGunner;0;5954;5954;102
851598404;-Baba Yaga-;0;5694;5694;24
1758550;marco965;0;5679;5679;92
851914808;Selene the Blessed 1233;0;5677;5677;15
849603210;TSTT;0;5416;5416;104
9795849;Magnus the Terrible 439;555;4103;5213;36
2277993;Crusaderx;0;4939;4939;70
705849;lasherbob;0;4592;4592;52
4225910;Hadrian the Intrepid 121;0;4110;4110;44
8622496;Waynes world1;0;4082;4082;71
855546281;pForm;0;3915;3915;15
10593569;Badvok the Bold;0;3874;3874;12
855031788;Blackcong;0;3586;3586;66
853735377;MOMIS;0;3578;3578;0
45238;Frodoo;0;3558;3558;0
11807816;Dpunk;0;3450;3450;0
5544177;michealscott123;0;3101;3101;0
853659232;friendly;0;3100;3100;0
851800597;Meandmyself;0;3031;3031;0
853267111;Kuniggsbog;0;2941;2941;0
854648420;Pollar;0;2857;2857;0
854681998;Zodman;0;2661;2661;0
4194345;becop;0;2603;2603;26
851298155;willow324;0;2540;2540;0
827787;pywackit;0;2510;2510;1
1891201;edman4444;0;2337;2337;0
4749897;DutchTheIV;0;2291;2291;0
12685645;Brudzilla;0;2227;2227;26
9762415;0p1ate;0;2188;2188;0
11245188;Bernini;0;2103;2103;0
851616738;MagicI;0;2039;2039;52
850518321;alterdestiny;0;1903;1903;0
11899618;Master A;0;1900;1900;0
850331824;Brocksta;0;1745;1745;0
849566070;Aspandiat;0;1696;1696;0
853520455;Phillip the Fair;0;1662;1662;4
1148549;mehdialone;0;1610;1610;5
850445151;Swan76;11;1564;1586;0
104779;VITORO;0;1462;1462;0
854719448;ludwig2;0;1436;1436;32
1436378;Dn4lor;0;1431;1431;2
6141929;Carra;0;1404;1404;0
5367654;King John of Ambler;0;1330;1330;0
853109616;VixenQueen;0;1313;1313;1
849612867;TINY HEROS;0;1297;1297;12
12351572;Cliff59;0;1261;1261;0
850307582;Rex Bellator;0;1195;1195;0
11482655;El Kabong;0;1188;1188;64
851585890;SharpSabrina;0;1080;1080;0
2465641;=Alpha=Wolf=;0;1057;1057;0
5374197;Pammy Norrie;0;1044;1044;5
13309306;Ser Arthur Dayne.;0;888;888;8
1724508;cvetkovic;0;852;852;8
854719004;soldier00;0;850;850;0
9574867;Salikas;0;798;798;0
12992719;ChilliBeanz62;0;678;678;5
850665098;Ellwinara;0;525;525;0
854554840;SirRobert Artur;0;497;497;0
853797540;Odinn;0;460;460;0
853106102;Brad Field of green;0;349;349;25
852293256;Rolanddd;0;333;333;0
854714000;sixtyodin;0;306;306;0
761097;gareth dragonsbane;0;221;221;18
854882618;CCCC123;0;168;168;5
