Player_ID;Player;Negotiations;Fights;Total;Attrition
854681998;Zodman;0;7097;7097;22
1234051;Devils Deciple.;0;5744;5744;90
7954450;Bloody Pastor;116;5451;5683;85
4225910;Hadrian the Intrepid 121;1;5653;5655;98
9795849;Magnus the Terrible 439;500;4418;5418;92
1758550;marco965;0;5251;5251;0
2277993;Crusaderx;0;5245;5245;61
10593569;Badvok the Bold;0;5078;5078;89
851598404;-Baba Yaga-;9;4661;4679;24
9762415;0p1ate;0;4619;4619;13
853735377;MOMIS;4;4511;4519;64
8622496;Waynes world1;0;4480;4480;82
855031788;Blackcong;0;3947;3947;91
4194345;becop;0;3876;3876;0
849612867;TINY HEROS;16;3728;3760;21
855546281;pForm;0;3716;3716;77
855640309;Claudius titus;0;3661;3661;21
849603210;TSTT;0;3629;3629;78
45238;Frodoo;0;3609;3609;0
853267111;Kuniggsbog;0;3571;3571;0
705849;lasherbob;0;3496;3496;6
851800597;Meandmyself;0;3325;3325;0
851914808;Selene the Blessed 1233;0;3265;3265;66
851298155;willow324;0;3149;3149;0
11442171;High Lord Timbum;0;3047;3047;15
1891201;edman4444;0;3012;3012;0
855514222;HoanggLam;0;3005;3005;0
852945970;Rider on the Storm;0;2975;2975;0
11807816;Dpunk;0;2908;2908;36
853659232;friendly;0;2820;2820;0
851513926;-=LEO=-;1;2655;2657;0
6141929;Carra;0;2611;2611;4
850665098;Ellwinara;0;2555;2555;30
853197494;DaFunkyMonkey;0;2525;2525;0
4749897;DutchTheIV;0;2371;2371;0
11899618;Master A;0;2275;2275;0
853520455;Phillip the Fair;0;2246;2246;24
854648420;Pollar;0;2229;2229;0
849566070;Aspandiat;0;2178;2178;0
850445151;Swan76;4;2145;2153;4
853106102;Brad Field of green;0;2039;2039;19
12992719;ChilliBeanz62;0;2009;2009;20
854719448;ludwig2;0;1990;1990;60
854882618;CCCC123;0;1898;1898;1
40674;VFRMark.;0;1884;1884;0
849694740;Mournblade;0;1717;1717;3
827787;pywackit;0;1702;1702;5
5544177;michealscott123;0;1680;1680;43
850518321;alterdestiny;0;1647;1647;0
851616738;MagicI;0;1646;1646;7
12351572;Cliff59;0;1636;1636;56
104779;VITORO;0;1606;1606;0
849380627;FastGunner;0;1591;1591;27
853109616;VixenQueen;0;1516;1516;0
5367654;King John of Ambler;0;1459;1459;0
5374197;Pammy Norrie;0;1292;1292;3
1436378;Dn4lor;0;1284;1284;5
850331824;Brocksta;0;1250;1250;0
850307582;Rex Bellator;0;1200;1200;0
9574867;Salikas;0;1164;1164;0
853564293;Waikis;0;1102;1102;0
12685645;Brudzilla;0;1070;1070;0
1724508;cvetkovic;0;1062;1062;26
3556826;peri1;0;1020;1020;8
11482655;El Kabong;0;947;947;59
13309306;Ser Arthur Dayne.;0;916;916;8
2465641;=Alpha=Wolf=;0;771;771;0
852293256;Rolanddd;0;746;746;0
854719004;soldier00;0;725;725;0
854714000;sixtyodin;0;683;683;0
1148549;mehdialone;0;616;616;0
854554840;SirRobert Artur;0;592;592;4
853797540;Odinn;0;582;582;0
11245188;Bernini;0;552;552;8
